"id","role","endDate","member","organization","startDate","alephUrl","date","description","namesMentioned","indexText","modifiedAt","publisher","publisherUrl","recordId","retrievedAt","sourceUrl","status","summary"
"018fb40d36e523ef21b5261d61ba96fb5964d103","","","88f902a108587429f435ec6b536eed6c370825c8","16609c7cea121e3b47009f674c1cd8588dc24891","2012-09-19","","","Schriftführerin","","","","","","","","","",""
"01914f4ef9da094a4096b085bac1daf43512bac8","","","73784d4cbdd1281d877f8e272abe5a8f0a99258e","10e4020b989200a05efd20558d3a7ed4ae72c93e","2020-02-28","","","Kassier Stellvertreter","","","","","","","","","",""
"019c0c8f3bf5e37f4e3733f7a777436af8c477d5","","","5c478a3478bca4602e6c0dbfa8c8827de708a435","75ed92f29528332885629d0cdff5dd969b702b46","2016-11-22","","","Präsidentin","","","","","","","","","",""
"019f5e05b02701d067f6f985221a4acdae1f1de7","","","cc9b47c324cbe2a9eb4472bf57a446be874bc327","de035ea7c445e09524c258c5c79686ebba0bd621","","","","VorstandsmitgliedLaut persönlicher Website und Vereinswebsite ""Vizepräsident""","","","","","","","","","",""
"01a40d09f19561e22fd87ac5d18d60957e472045","","2019-06-04","e28df07d83f0246022941e1e262577f23fc83367","17ae1f686cf23d969d893805c32778939887e8b0","2018-01-24","","","Abgeordneter zum Nationalrat","","","","","","","","","",""
"01a5fbcf5a1b82850ca64872923df1fc3e9d2515","","","3edb8863359d569879e6aa039d71732bd66dcc68","eb8cbe09cf2fc0b0df2cc7957a01833ba0a23a52","2013-10-17","","","3.Vizepräsident","","","","","","","","","",""
"01a9d5c2f295175c79895d9e3a2f54ac5c6cbab0","","","511968dacf630bc8bb3b5b90085a26fe29457558","0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/Hermann.Lipitsch","",""
"01aec55d9f7ad6ddef633486cd710b8464585458","","2013-12-16; 2008-04-08","9fbfc2c3d22495cef7ee003875dc6969099caa75","17ae1f686cf23d969d893805c32778939887e8b0","2013-10-29; 2016-05-19; 1999-10-29","","","Abgeordnete zum Nationalrat, SPÖ; Abgeordnete zum Nationalrat","","","","","","","","","",""
"01c064a99ace2362d1c0190453e4006591ee165f","","","9af5033536efb118287c4ece16bbc7207e35e25a","fce83b8a13d55a98bfa8ea1f12974c8ca8e6c8e6","2018-04-12","","","Landesrat von KärntenRessorts: Land- und Forstwirtschaft, ländliche Entwicklung, Jagd, Fischerei und Verkehr- und Straßenbau sowie Straßen und Brücken","","","","","","","","","","Landesrat"
"01ca54a6df6a3a48714f10b8d9d06c5acc4f4755","","2005-12-30","97ae58d315fa4ab8df5554843df3b719eb82a02c","f304d12a35e46a555dcdc042835b594443920f6b","2005-12-08","","","Geschäftsführer [125023h]Firma gelöscht","","","","","","","","","",""
"01d08f1cb8ab3041aa5f3def2e8ef8b0df0fffbe","","","7a509169a058ece60510bc8340ab706326da2320","1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/christoph.biegelmayer","",""
"01d78f53d719538c97d82bfba4288077af51a9f3","","","d52e0b70a1f131c1df88ebb680082c0b7f959a05","c4a45f2fee2e1941c4b2fddd8770a63047361170","2008-02-12","","","Mitglied des Aufsichtsrates [304196y]","","","","","","","","","",""
"01dfa4d10cd4cf16bfe5faa69baf5224a5743241","","","90dbcf72402fc5c86f21786fd54fcdb054268a0e","24c624145837862396deca52f8c3eb6ee008eac7","2009-05-20","","","Vizepräsident","","","","","","","","","",""
