,id,name,cd_wd_id,cd_name
694,80dedbed4d843d45f6c16a2d9150a348dcbd5e42,Silvia Karelly,Q79397226,Silvia Karelly
695,81d855d40c9c998b709e28f77580784e71e0b892,Johannes Schmuckenschlager,Q1698360,Johannes Schmuckenschlager
696,821dc74f35d306cf73903fbd711f094000ae9d62,Elisabeth Mattersberger,Q56611963,Elisabeth Mattersberger
697,828a7deb805d8efe0afddf02d58699c5ccb5bdec,Manfred Schulz,Q1669014,Manfred Schulz
698,828a7deb805d8efe0afddf02d58699c5ccb5bdec,Manfred Schulz,Q15833539,Manfred Schulz
699,828a7deb805d8efe0afddf02d58699c5ccb5bdec,Manfred Schulz,Q15833538,Manfred Schulz
700,828a7deb805d8efe0afddf02d58699c5ccb5bdec,Manfred Schulz,Q1889920,Manfred Schulze
701,828a7deb805d8efe0afddf02d58699c5ccb5bdec,Manfred Schulz,Q1621176,Manfred Schulze
702,828a7deb805d8efe0afddf02d58699c5ccb5bdec,Manfred Schulz,Q1519160,Manfred Schulze
703,828a7deb805d8efe0afddf02d58699c5ccb5bdec,Manfred Schulz,Q102182381,Manfred Schulz
704,828a7deb805d8efe0afddf02d58699c5ccb5bdec,Manfred Schulz,Q29904500,Manfred Schulz
705,82e64b9d9aedb5b1cf99f72c010d508122d1d5e7,Elke Zimmermann,Q21259090,Elke Zimmermann
706,82e64b9d9aedb5b1cf99f72c010d508122d1d5e7,Elke Zimmermann,Q75332237,Elke Zimmermann
707,82e64b9d9aedb5b1cf99f72c010d508122d1d5e7,Elke Zimmermann,Q75341065,Elke Zimmermann
708,82e64b9d9aedb5b1cf99f72c010d508122d1d5e7,Elke Zimmermann,Q95200751,Elke Zimmermann
709,83567a7060bf200da77d013db65b939cf3c01e60,Rudolf Kaske,Q2173125,Rudolf Kaske
710,838a9c3e56fc24e856a9b03bc5e4e137d95aa15c,Markus Wallner,Q1901859,Markus Wallner
711,838a9c3e56fc24e856a9b03bc5e4e137d95aa15c,Markus Wallner,Q23673715,Markus Wallner
712,838a9c3e56fc24e856a9b03bc5e4e137d95aa15c,Markus Wallner,Q22956594,Markus Wallner
713,838a9c3e56fc24e856a9b03bc5e4e137d95aa15c,Markus Wallner,Q83910232,Markus Wallner
714,83a9f81aba0ee135434fe0f6bd567f5d62839a1d,Andreas Scherwitzl,Q17194401,Andreas Scherwitzl
715,83af01653ac9d2198b10d94b46201cf47352c413,Elisabeth Feichtinger,Q42294922,Elisabeth Feichtinger
716,842cc818da777f8ac8524c03ce6e3b01e3fcd19c,Helga Ahrer,Q19502571,Helga Ahrer
717,84d6d3c52a836ec8bf07ab157f99b7975db3e11b,Hermann Brückl,Q1610774,Hermann Brückl
718,85650f4cb90a503555d9ebc24b19edfb73a07ece,Thomas Schererbauer,Q21813701,Thomas Schererbauer
719,85b86bf22e6b9f594c494a698a4f86435fdcca1e,Peter Raggl,Q51489014,Peter Raggl
720,85bd6b880af63b6f8e4fd1d2b1ff84133951364a,Maria Skazel,Q79397268,Maria Skazel
721,85fb6c43fccbb806d10070b982d83dad15ab0483,August Wöginger,Q764838,August Wöginger
722,862a74529c44c31b90904630344173c525dfea86,Klaus Zenz,Q1745894,Klaus Zenz
723,865ea986a7b74dc889d9c9f59dc97267c262c089,Wolfgang Moitzi,Q1240803,Wolfgang Moitzi
724,86c1ae2322570605dd35c0572d6c98af5ff75f91,Gottfried Waldhäusl,Q1539498,Gottfried Waldhäusl
725,86d85ea1680d64433c67f78ec0f424fcc1f1f184,Benjamin Schulz,Q102353114,Benjamin Schulz
726,86d85ea1680d64433c67f78ec0f424fcc1f1f184,Benjamin Schulz,Q82951542,Benjamin Schulz
727,86d85ea1680d64433c67f78ec0f424fcc1f1f184,Benjamin Schulz,Q26038804,Benjamin Schulz
728,86d85ea1680d64433c67f78ec0f424fcc1f1f184,Benjamin Schulz,Q817675,Benjamin Schulz
729,86d85ea1680d64433c67f78ec0f424fcc1f1f184,Benjamin Schulz,Q42388929,Benjamin L Schulz
730,86d85ea1680d64433c67f78ec0f424fcc1f1f184,Benjamin Schulz,Q2896221,Benjamin Schulze
731,86d85ea1680d64433c67f78ec0f424fcc1f1f184,Benjamin Schulz,Q99075011,Benjamin Schulz
732,8706a2deff9df6bfa437c5c3bebb83755d615d21,Andreas Minnich,Q72072935,Andreas Minnich
733,87b3186340afe9764f2e9f6d6d8299a95a5556e1,Kathrin Schindele,Q50844295,Kathrin Schindele
734,881aa7d8d25b36fd3e0610a8c7901fcb2fa83921,Christian Gantner,Q18411127,Christian Gantner
735,8851f275f3c6b338e4bd5d40c0918ffe706e4aca,Verena Nussbaum,Q42376270,Verena Nussbaum
736,88c28cf30b3328c4713b2e839dc7f299be571f4e,Simon Heilig-Hofbauer,,
737,88d22e57634932b3da95c9e3436bb3c6a201468a,Josef Schöchl,Q1705725,Josef Schöchl
738,88e45c3130a92414ca84a42ac8e99aadf08c09e1,Kurt Hackl,Q1793605,Kurt Hackl
739,89083d0a3542534ca641f2b0b9bd2226dc1dfc4e,Michael Mingler,Q51074637,Michael Mingler
740,894d28768908679564f36d0bdf2fa6ab531c89fd,Gernot Darmann,Q1514377,Gernot Darmann
741,8960231d04abf20bf116bbb7fb55bef7320b6e3c,Robert Hergovich,Q1337773,Robert Hergovich
742,899f9a42a651c178e6c74c3a98b00805743999ca,Sandra Gerdenitsch,Q84091664,Sandra Gerdenitsch
743,8aae094b849aa69e3a47c032232db05be2cf1d59,Dominik Mainusch,Q51882038,Dominik Mainusch
744,8b16cee44dfb34aef85ed8b2821deebd8f0cf74f,Daniela Winkler,Q60618716,Daniela Winkler
745,8b16cee44dfb34aef85ed8b2821deebd8f0cf74f,Daniela Winkler,Q60618745,Daniela Winkler
746,8b16cee44dfb34aef85ed8b2821deebd8f0cf74f,Daniela Winkler,Q57901098,Daniela E Winkler
747,8b22915ca10241e8d39768c47e6defd2735009d6,Markus Ulram,Q29422999,Markus Ulram
748,8b96abd1a345a3aa522815c8ea1e3613aaa757ba,Josef Egger,Q78953,Joseph Egger
749,8b96abd1a345a3aa522815c8ea1e3613aaa757ba,Josef Egger,Q1704519,Josef Egger
750,8b96abd1a345a3aa522815c8ea1e3613aaa757ba,Josef Egger,Q52558574,Josef Egger
751,8b96abd1a345a3aa522815c8ea1e3613aaa757ba,Josef Egger,Q89952,Josef Egger
752,8b96abd1a345a3aa522815c8ea1e3613aaa757ba,Josef Egger,Q2736369,Josef Egger
753,8b96abd1a345a3aa522815c8ea1e3613aaa757ba,Josef Egger,Q102267329,Josef Egger
754,8b96abd1a345a3aa522815c8ea1e3613aaa757ba,Josef Egger,Q38067099,Josef Egger-Straße 3
755,8b96abd1a345a3aa522815c8ea1e3613aaa757ba,Josef Egger,Q37991297,Josef Egger-Straße 2
756,8baaea76fef4f72f3e61fa83e03b45a4d8d367de,Margit Göll,Q29259361,Margit Göll
757,8bcda0b9441ab09224313012474adc3ad13f9b58,Josef Edenhauser,Q16319561,Josef Edenhauser
758,8bce5b6e6e6c0ea4077e511f565fc4ecd4af9cfa,Franz Mold,Q1432549,Franz Mold
759,8bce5b6e6e6c0ea4077e511f565fc4ecd4af9cfa,Franz Mold,Q18223095,Franz Moldenhauer
760,8c0564aa1422ebd35f3fbb52ecc94a230c7da63d,Christina Patterer,Q51854927,Christina Patterer
761,8d371780d65f506e09e0520e38813bbc53b013fe,Olga Voglauer,Q72073444,Olga Voglauer
762,8d59c0e5cb88e5ea9762279195bb453817059471,Helga Kügerl,Q20638780,Helga Kügerl
763,8d6d1844acd24e51aa1371950ef9cca3825725db,Gertraud Salzmann,Q47004998,Gertraud Salzmann
764,8d8d8c6a29645e94e1b311a55c2fe95fd7e7c969,Wolfgang Irschik,Q102353096,Wolfgang Irschik
765,8dc443c2c4144418dbb5f7ef06e6ac9f39d0255e,Manfred Juraczka,Q1308536,Manfred Juraczka
766,8e110a4af03597e8c6fc0135eb686be4e6204386,Josef Geisler,Q1704648,Josef Geisler
767,8e9ef57751b134b4045450d8342ebc80b941d86c,Kurt Stürzenbecher,Q1794148,Kurt Stürzenbecher
768,8f5d6192c2b81e338040b3c2d07c32912e84c0a7,Evelyn Regner,Q87549,Evelyn Regner
769,8fd46e5fb99c162de08948762e831c959a49412a,Ralph Schallmeiner,Q72074004,Ralph Schallmeiner
770,900c2889b9a18c83e78e4b4bbf36f00883ed4fc8,Stefan Schnöll,Q29982671,Stefan Schnöll
771,90445039f8e0e4ea70bc3480157c6f7ac40fb62d,Heinz Kirchmair,Q15814935,Heinz Kirchmair
772,909745de61e5a3a6545fc8212508ec47005ea1ad,Horst Schachner,Q78906344,Horst Schachner
773,91605c8f4c6809d0f7e9d6e5c60b0838aa81e598,Hannes Mak,Q76481018,Hannes Mak
774,91605c8f4c6809d0f7e9d6e5c60b0838aa81e598,Hannes Mak,Q11861367,Hannes Mäkinen
775,9196812acb74a1cd13265230f1b2f9943bd300de,Julia Wagentristl,Q84091581,Julia Wagentristl
776,91971728c5f2f272947924f19fbe29756070c487,Josef Edlinger,Q1704517,Josef Edlinger
777,925ffab423a60f9d5fa86ceb1c9505946ba8fb84,Erol Holawatsch,Q102353094,Erol Holawatsch
778,931f909ed4bfda7658012c98c8f6da24151552d2,Marlies Steiner-Wieser,Q16218268,Marlies Steiner-Wieser
779,932cd16e91a8575ae2513982f8cdcb2ac2064b48,Felix Stadler,Q100324175,Felix Stadler
780,932cd16e91a8575ae2513982f8cdcb2ac2064b48,Felix Stadler,Q100324247,Felix Stadler
781,932cd16e91a8575ae2513982f8cdcb2ac2064b48,Felix Stadler,Q11697873,Felix Stadler
782,93fa5cc88515b4726fd78d69dd08134a37dcacb2,Hubert Kinz,Q1633248,Hubert Kinz
783,94548c2a020c4235813becdb81acf25528ff100d,Christian Drobits,Q29419052,Christian Drobits
784,951a59a26483f13817f3deb8377f241706f33e99,Petra Wimmer,Q43231485,Petra Wimmer
785,954b4a3747a74c5df32940e1724e3e3673e8b6ac,Herbert Gaggl,Q15815208,Herbert Gaggl
786,9574d6252ce356ed0badd13056b15d07e6df474e,Karl Schmidhofer,Q63243084,Karl Schmidhofer
787,9574d6252ce356ed0badd13056b15d07e6df474e,Karl Schmidhofer,Q1732850,Karl Schmidhofer
788,9574d6252ce356ed0badd13056b15d07e6df474e,Karl Schmidhofer,Q63243100,Karl Schmidhofer
789,9574d6252ce356ed0badd13056b15d07e6df474e,Karl Schmidhofer,Q95232397,Karl Schmidhofer
790,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q835948,Gerhard Schmid
791,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q20078621,Gerhard Schmid
792,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q15811958,Gerhard Schmid
793,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q94335505,Gerhard Schmid
794,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q1512454,Gerhard Schmid
795,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q1512457,Gerhard Schmid
796,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q1512456,Gerhard Schmid
797,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q95237123,Gerhard Schmid
798,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q95223060,Gerhard Schmid
799,957e593aef67556704baf8d1125b13952b9b0480,Gerhard Schmid,Q63315,Gerhard Schmidhuber
800,958aadee86bc88161e2a8361d663745970a56a12,Hermann Gahr,Q1611160,Hermann Gahr
801,95ac3e92af3ba25e587315e66fc2e12ff3fb2c0d,Regina Petrik,Q26961024,Regina Petrik
802,9699b0bca02848aa5cb25327a6251f61d6b1aaa2,Patrick Derler,Q79397282,Patrick Derler
803,96b50569d0700d06bac48d60e8a9d0bdc19f0eee,Markus Wölbitsch-Milan,Q29647362,Markus Wölbitsch
804,96c104d3224d51a1b633cfebe5c6d3bf0d385588,Ernst Gödl,Q1358410,Ernst Gödl
805,96e92c01b95b8184e9378fc3a329a40db25993e5,Juliane Bogner-Strauß,Q42303930,Juliane Bogner-Strauß
806,96e92c01b95b8184e9378fc3a329a40db25993e5,Juliane Bogner-Strauß,Q57077985,Juliane G Bogner-Strauss
807,97180b2988af608116501360a486480730a01eef,Gerhard Razborcan,Q1422531,Gerhard Razborcan
808,97214a25db6a8f92423c70a8d007c49249fd9cc3,Werner Saxinger,Q47004155,Werner Saxinger
809,973297293ef5edc2bdf9fadf6a01295beda7f064,Christian Benger,Q19502105,Christian Benger
810,97af377f1c6a61535d984c95a01b449c11aea6e7,Carmen Jeitler-Cincelli,Q42310694,Carmen Jeitler-Cincelli
811,981f5c036bc54c82cebf0230e72954343aef55ff,Harald Zierfuß,Q100272660,Harald Zierfuß
812,98ac0209f5c11c5aeaf03cae2d60eb08dd383006,Andreas Thürschweller,Q79349628,Andreas Thürschweller
813,99405f615a75a2c499768006efcba5c9482aaaad,Judith Pühringer,Q100397057,Judith Pühringer
814,99bd3f3775f544823204eb9098398b547788ada7,Michel Reimon,Q1930882,Michel Reimon
815,99d6f1fbaac2021bcc4978bc3c21c34310fcc279,Julia Klika,Q102353100,Julia Klika
816,9ae501c805511c0aeba0dff3b3e3870839e89621,Elisabeth Blanik,Q1329788,Elisabeth Blanik
817,9b2602342d9df189b178707a5d27f3e46c2fff0e,Reinhard Hundsmüller,Q29563307,Reinhard Hundsmüller
818,9b91ab60368e14516d14e0d9f2184c94a1265533,Johanna Mikl-Leitner,Q87130,Johanna Mikl-Leitner
819,9b9bc8ab9676b520cd70b5b4649953c8bd8912fe,Mario Gerber,Q51954951,Mario Gerber
820,9bb7ff51b82fd47f337179aff74d0bb68ae72dcb,Markus Gstöttner,Q102353092,Markus Gstöttner
821,9bdc1922350e8402696c44d3b4054f5bd0df6d47,Thomas Hopfner,Q99693889,Thomas Hopfner
822,9cae21922b476dbbf65090a8be0bb6526d5ed7e5,Ernest Schwindsackl,Q60636688,Ernest Schwindsackl
823,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q85603,Martin Gruber
824,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q1259337,Martin Gruber
825,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q1393266,Martin Gruber
826,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q1903901,Martin Gruber
827,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q51395837,Martin Gruber
828,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q1903899,Martin Gruber
829,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q96112448,Martin Gruber
830,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q15834187,Martin Gruber
831,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q95216229,Martin Gruber
832,9cccc622a40cf1aa5f7e55de63124670e9230260,Martin Gruber,Q66280577,Martin Grüber
833,9ce872a276049018b9c668758f22b8d4d196f741,Sarah Wiener,Q114667,Sarah Wiener
834,9ce872a276049018b9c668758f22b8d4d196f741,Sarah Wiener,Q28858401,Sarah Wiener Stiftung
835,9ce872a276049018b9c668758f22b8d4d196f741,Sarah Wiener,Q63255387,Sarah Wiener – Eine Woche unter ...
836,9cf5cad78f72039a14e82b29d5e2c2ef11ff6ec6,Georg Kaltschmid,Q50771748,Georg Kaltschmid
837,9cf5cad78f72039a14e82b29d5e2c2ef11ff6ec6,Georg Kaltschmid,Q50771698,Georg Kaltschmid
838,9d59d182b49ec6ffa930fc16cca9c95ffaec212a,Eduard Köck,Q1289107,Eduard Köck
839,9d59d182b49ec6ffa930fc16cca9c95ffaec212a,Eduard Köck,Q15807344,Eduard Köck
840,9d59d182b49ec6ffa930fc16cca9c95ffaec212a,Eduard Köck,Q64589566,Eduard Köck
841,9d59d182b49ec6ffa930fc16cca9c95ffaec212a,Eduard Köck,Q1289112,Eduard Köck
842,9d990275b11eb2d2222c81d22c2f5f662a279e63,Marlene Svazek,Q23951775,Marlene Svazek
843,9eb3fffcc39e85f379bed5c4d8e39abdca6f3b0c,Mireille Ngosso,Q63038637,Mireille Ngosso
844,9ecd41535869bf0e075764d7f4424d022e057e61,Andrea Kerbleder,Q73155918,Andrea Kerbleder
845,9f5461f3f446db53b48a94c856f42499a5c4ac54,Vesna Schuster,Q51055920,Vesna Schuster
846,9fe1c220774e4d830d539f774f3cbdd2b6a84240,Ingrid Felipe Saint Hilaire,Q1663308,Ingrid Felipe
847,9ff9c905149b16f20892ea3bae0ca20f618b1f74,Angelika Pipal-Leixner,Q102353108,Angelika Pipal-Leixner
848,a008abf2e0ffef1bdb231b1a08150b5f66ef0e95,Martina Jöbstl,Q17194389,Martina Jöbstl
849,a0490db881f24b6e7de7a896686d2c13ad7fa4c5,Ewald Schnecker,Q1382924,Ewald Schnecker
850,a04f1126c298103945e60bb401bdb3534b4374a1,Harald Trettenbrein,Q1584791,Harald Trettenbrein
851,a09560e7ba21c301983a661a2cfbe0f9c9063534,Christof Bitschi,Q18397217,Christof Bitschi
852,a1dee75c99c11b283df93927a7d64b339b47c85b,Ewald Schalk,Q79397304,Ewald Schalk
853,a2307108ea080f3c143afe7c8af1d618d5e579bd,Petra Oberrauner,Q72078872,Petra Oberrauner
854,a243d2e990e2700dabbf0c031ee7e8044f0b6425,Jakob Strauß,Q94904126,Jakob Strauß
855,a243d2e990e2700dabbf0c031ee7e8044f0b6425,Jakob Strauß,Q1455160,Jakob Strauß
856,a243d2e990e2700dabbf0c031ee7e8044f0b6425,Jakob Strauß,Q48292941,Jakob Strauss
857,a243d2e990e2700dabbf0c031ee7e8044f0b6425,Jakob Strauß,Q1677643,Jakob Strauß
858,a243d2e990e2700dabbf0c031ee7e8044f0b6425,Jakob Strauß,Q105459365,Jakob Strauss
859,a2821ee4481340b1dc8f406dc19fc1bc5e33ad51,Patricia Anderle,Q102352828,Patricia Anderle
860,a2c0a88630989de7a894b0d58f9ef55be323a98e,Alexander Gamper,Q51955038,Alexander Gamper
861,a3b86af3ca5a6bf56ee528b34f782820b325327d,Ernst Holzmann,Q1358739,Ernst Holzmann
862,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q74843,Peter Kraus
863,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q832008,Peter Kraus
864,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q1698126,Peter Kraus
865,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q21554600,Peter Kraus
866,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q1125316,Peter Kraus
867,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q58334820,Peter Kraus
868,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q94787997,Peter Kraus
869,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q2076417,Peter Kraus
870,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q433513,Peter Krause
871,a3ecba493d37fbf87acd78454e3a9cc1688eff69,Peter Kraus,Q1288088,Peter Krause
872,a4401cce61977f4c972267875155580cee1eb1ca,Silvia Moser,Q50947626,Silvia Moser
873,a4401cce61977f4c972267875155580cee1eb1ca,Silvia Moser,Q50841709,Silvia Moser
874,a4661b60141026e919640ca09b25729bd4745b89,Robert Reif,Q79333220,Robert Reif
875,a4661b60141026e919640ca09b25729bd4745b89,Robert Reif,Q105651180,Robert Reif
876,a5331b7087894dbfd688e055916208d68c816d90,Reinhold Lopatka,Q1507084,Reinhold Lopatka
877,a5723e79c5350165f9fd7f35d2ab8bd5a9cf2ed5,Stefan Schennach,Q2337528,Stefan Schennach
878,a5764fe12261adc18d862a14927753a03a274d5e,Harald Witwer,Q52554842,Harald Witwer
879,a64e9f7bf3712ed8ef407b1a5f03f0806c06190c,Raphael Wichtl,Q71953145,Raphael Wichtl
880,a653eca63c3d758758a8980253510dfaaa2f2197,Sabine Schatz,Q42853141,Sabine Schatz
881,a666395da2e39dd38e336d2643bc55bdebac72ca,Dolores Bakos,Q102353080,Dolores Bakos
882,a69281a165b8a47433d29b34ab6f9040cbc9fd8d,Viktoria Spielmann,Q102257747,Viktoria Spielmann
883,a6dbfa68a2e67bcc535ac9d2d4296c89c1feb26f,Petr Baxant,Q2079952,Petr Baxant
884,a6dbfa68a2e67bcc535ac9d2d4296c89c1feb26f,Petr Baxant,Q95392256,Petr Baxant
885,a712c700e18bc5e01bcd0a1d8c52fcbdfb8b2c40,Andrea Haselwanter-Schneider,Q494041,Andrea Haselwanter-Schneider
886,a72fde20d758dea3fdca93f18980ab9c4f90ea93,Roland Meisl,Q1233620,Roland Meisl
887,a73b6c848a5321e00bca63dc4b4422d0d387869f,Clemens Ender,Q76447098,Clemens Ender
888,a751f95fd2a4aa0cf890401d82974f6dcf3c8f9d,Katharina Kucharowits,Q15823205,Katharina Kucharowits
889,a77979179e3c8d6b66fc7f501e55715357bfae79,Nicole Hosp,Q78576,Nicole Hosp
890,a77979179e3c8d6b66fc7f501e55715357bfae79,Nicole Hosp,Q18411891,Nicole Hosp
891,a8bba40ad791a5c1a5f22bfadc4b4ac8bca0593e,Martin Mayerl,Q17325072,Martin Mayerl
892,a91951d8474efd7f373cb92c188eb677d89746a8,Katrin Genger,,
893,aa0cd0df92e341c6d3870fe058e02d2249e3516b,Michael Gorlitzer,Q102353087,Michael Gorlitzer
894,aa977a1be44fa0e3d5562c793f60dae994aba8c1,Josef Hechenberger,Q69457951,Josef Hechenberger
895,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q4775875,Anton Lang
896,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q4775874,Anton Lang
897,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q591408,Anton Lang
898,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q591411,Anton Lang
899,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q591417,Anton Lang
900,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q591402,Anton Lang
901,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q28943590,Anton Lang
902,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q95280192,Anton Lang
903,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q98683916,Anton Lang
904,ac1f16073a546e247821e6f67bf15d4ee29a68aa,Anton Lang,Q326090,Antonín Langweil
905,ac34381d401fe5f501dd32736dbba0a6883f6c8e,Luca Burgstaller,Q51756340,Luca Burgstaller
906,ac3a773a170246c9303445a69d534d85202dc505,Nikolaus Prinz,Q1991637,Nikolaus Prinz
907,ac3a773a170246c9303445a69d534d85202dc505,Nikolaus Prinz,Q1991580,Nikolaus Lobkowicz
908,ac3a773a170246c9303445a69d534d85202dc505,Nikolaus Prinz,Q6042544,Prince Nikolaus of Liechtenstein
909,ac3a773a170246c9303445a69d534d85202dc505,Nikolaus Prinz,Q20063222,Nikolaus Leopold Joseph Maria
910,ac3a773a170246c9303445a69d534d85202dc505,Nikolaus Prinz,Q75324015,Nikolaus Prinz von Lobkowicz
911,ac3a773a170246c9303445a69d534d85202dc505,Nikolaus Prinz,Q75784584,Nikolaus Prinz von Altenburg
912,ac3a773a170246c9303445a69d534d85202dc505,Nikolaus Prinz,Q75324171,Nikolaus Prinz zu Bentheim und Steinfurt
913,ac3a773a170246c9303445a69d534d85202dc505,Nikolaus Prinz,Q75768051,Nikolaus Prinz von Hohenberg
914,ac4054ab19c8de85da248789a794170f0db91496,Adi Gross,Q18611776,Adi Gross
915,ac4054ab19c8de85da248789a794170f0db91496,Adi Gross,Q90913142,Adi Gross
916,ac669f4ba264df47f7432662a5962c5a69144577,Nadine Kasper,Q73675287,Nadine Kasper
917,acda24e3874c7a570fe48909d3a63bea514eaa86,Alexandra Pichler-Jessenko,Q19501904,Alexandra Pichler-Jessenko
918,acee34362b60a3d4d8978c0bb0350dd1df447e84,Beate Meinl-Reisinger,Q15787318,Beate Meinl-Reisinger
919,ad84b3285339717634e5aab775cbe6c01143387e,Stefan Berger,Q24264960,Stefan Berger
920,ad84b3285339717634e5aab775cbe6c01143387e,Stefan Berger,Q2336010,Stefan Berger
921,ad84b3285339717634e5aab775cbe6c01143387e,Stefan Berger,Q7606028,Stefan Berger
922,ad84b3285339717634e5aab775cbe6c01143387e,Stefan Berger,Q47545395,Stefan Berger
923,ad84b3285339717634e5aab775cbe6c01143387e,Stefan Berger,Q55386081,Stefan Berger
924,ad84b3285339717634e5aab775cbe6c01143387e,Stefan Berger,Q15848986,Stefan Berger
925,ad84b3285339717634e5aab775cbe6c01143387e,Stefan Berger,Q102446843,Stefan Berger
926,ade58d1c8fc45deb7a08940dd8fe4a8ea8d27202,Marco Tittler,Q73772710,Marco Tittler
927,aeba07f3483e6b53fa9a271c22b037989f323e3c,Gabriele Mörk,Q1490520,Gabriele Mörk
928,af12b87a76b26fc74f89cdf01fb007cb9c41edab,Anton Mattle,Q591864,Anton Mattle
929,af14014aecad0528f561c2b4b0b1def99f9e519f,Julia Herr,Q19287207,Julia Herr
930,af14014aecad0528f561c2b4b0b1def99f9e519f,Julia Herr,Q104552294,Julia Herráez Sánchez de Escariche
931,af14014aecad0528f561c2b4b0b1def99f9e519f,Julia Herr,Q95201562,Julia Herrmann
932,af14014aecad0528f561c2b4b0b1def99f9e519f,Julia Herr,Q56854546,Julia Herrero-Albillos
933,af14014aecad0528f561c2b4b0b1def99f9e519f,Julia Herr,Q21296956,Julia Herrera y Herrera
934,af14014aecad0528f561c2b4b0b1def99f9e519f,Julia Herr,Q60967697,Julia Herrero
935,af5507e247aaf26713bcbfdf36574d291f211539,Hans Scharfetter,Q1272191,Hans Scharfetter
936,af834efd95046334ee4169cbccb6330412f46484,Sandra Schoch,Q18572980,Sandra Schoch
937,afaf29c9acbc5d4937a1ac658c044b5efc322343,Christoph Kainz,Q1085262,Christoph Kainz
938,afbd2985bc568648a88d13710828419c16b354ef,Sebastian Kurz,Q2262885,Sebastian Kurz
939,afbd2985bc568648a88d13710828419c16b354ef,Sebastian Kurz,Q20431472,Sebastian Kurz
940,afbd2985bc568648a88d13710828419c16b354ef,Sebastian Kurz,Q94872932,Sebastian Kurz
941,afbd2985bc568648a88d13710828419c16b354ef,Sebastian Kurz,Q80810433,Second Kurz cabinet
942,aff638f3d186ce7429f9c35c3bfc1ce5cbb71d0d,Christopher Drexler,Q1086636,Christopher Drexler
943,b04ba451e9cbb77869b552ce4a5433cdf9071ab5,Veronika Marte,Q31741877,Veronika Marte
944,b08d528d9c3f888fb342ebb9d974ca1aee15c423,Kimbie Humer-Vogl,Q15823501,Kimbie Humer-Vogl
945,b10dfd3716eca076c8edd461627ddf5d358b04c3,Claudia Hagsteiner,Q51532294,Claudia Hagsteiner
946,b11d2da46a784b1e79e627074925ae2b51d80c45,Eva Hammerer,Q73482028,Eva Hammerer
947,b21e038b0bf70a9efa6c9cf79901aa6e4dd6ea76,Philip Kucher,Q15840387,Philip Kucher
948,b2dabc7ebb554b87a2a752ff94cc34a4bea67431,Marlene Zeidler-Beck,Q51493018,Marlene Zeidler-Beck
949,b3285a301c0d9fead66309ddc536990461e67bb0,Georg Strasser,Q15811789,Georg Strasser
950,b3285a301c0d9fead66309ddc536990461e67bb0,Georg Strasser,Q9267191,Georg Strasser
951,b3285a301c0d9fead66309ddc536990461e67bb0,Georg Strasser,Q102443488,Georg Strasser
952,b36408ce05878ca319ae59f2c9e517f59e689837,Dieter Posch,Q1222634,Dieter Posch
